created_at,>=0.3um/dl,>=0.5um/dl,>1.0um/dl,>=2.5um/dl,>=5.0um/dl,>=10.0um/dl,PM1.0_ATM_ug/m3,PM10_ATM_ug/m3,
2020-01-01 01:00:00 UTC,4353.17,1276.07,506.66,167.08,49.03,40.44,19.33,75.62
2020-01-01 02:00:00 UTC,5129.74,1503.71,599.59,197.45,58.05,47.59,21.67,85.18
2020-01-01 03:00:00 UTC,5056.73,1485.50,593.61,194.11,57.86,47.32,21.40,84.20
2020-01-01 04:00:00 UTC,4763.90,1400.19,554.90,180.22,52.07,42.65,20.68,79.41
2020-01-01 05:00:00 UTC,4543.73,1329.68,517.92,169.54,47.53,38.96,20.00,75.94
2020-01-01 06:00:00 UTC,4345.59,1272.16,493.14,159.50,44.03,35.97,19.37,73.63
2020-01-01 07:00:00 UTC,4326.29,1268.75,489.75,157.15,43.53,35.62,19.39,73.28
2020-01-01 08:00:00 UTC,4376.03,1280.68,497.58,161.86,46.19,37.95,19.46,74.42
2020-01-01 09:00:00 UTC,4254.79,1249.64,490.35,158.08,43.92,35.68,18.95,73.21
2020-01-01 10:00:00 UTC,4009.88,1172.09,460.46,151.49,41.79,33.87,17.92,71.12
2020-01-01 11:00:00 UTC,3643.11,1061.27,413.27,133.86,35.61,28.93,16.22,66.43
2020-01-01 12:00:00 UTC,3198.92,932.81,364.95,118.84,31.78,25.96,14.12,61.80
2020-01-01 13:00:00 UTC,2690.94,778.32,298.12,97.11,24.25,19.66,11.56,54.16
2020-01-01 14:00:00 UTC,2281.73,658.98,249.32,78.06,20.00,16.12,9.76,47.56
2020-01-01 15:00:00 UTC,1951.54,563.26,212.54,65.87,16.36,13.33,8.10,41.43
2020-01-01 16:00:00 UTC,1804.75,520.47,195.98,58.97,13.91,11.25,7.45,37.55
2020-01-01 17:00:00 UTC,1938.04,557.62,207.00,62.93,14.41,11.74,8.11,39.68
2020-01-01 18:00:00 UTC,2335.18,674.91,258.16,82.83,20.69,17.04,10.03,48.93
2020-01-01 19:00:00 UTC,3386.67,975.60,331.11,99.06,25.32,20.64,15.42,57.49
2020-01-01 20:00:00 UTC,4888.14,1408.27,449.92,133.56,34.92,28.26,21.79,69.89
2020-01-01 21:00:00 UTC,4004.88,1161.73,426.24,136.29,37.06,30.45,18.05,68.04
2020-01-01 22:00:00 UTC,3982.28,1156.71,426.46,134.83,36.46,29.34,18.03,67.77
2020-01-01 23:00:00 UTC,4654.67,1352.60,486.34,152.10,42.14,34.54,20.69,73.07,
2020-01-02 00:00:00 UTC,5425.53,1587.37,611.74,195.50,57.30,46.43,22.60,86.27
2020-01-02 01:00:00 UTC,5816.45,1704.95,661.63,211.19,62.78,51.33,23.79,92.80
2020-01-02 02:00:00 UTC,6855.91,2014.93,803.74,258.67,82.38,67.41,26.24,114.52
2020-01-02 03:00:00 UTC,8617.07,2541.20,1029.83,335.84,108.09,89.79,30.04,148.34
2020-01-02 04:00:00 UTC,9093.13,2680.48,1092.64,352.94,113.12,93.78,30.93,156.03
2020-01-02 05:00:00 UTC,9318.32,2753.73,1127.60,365.34,118.48,97.96,31.36,161.82
2020-01-02 06:00:00 UTC,8983.46,2655.86,1083.15,348.51,112.25,92.40,30.81,154.52
2020-01-02 07:00:00 UTC,8182.31,2411.22,972.96,313.74,100.54,82.87,29.15,139.05
2020-01-02 08:00:00 UTC,7071.37,2081.06,828.32,264.49,83.30,68.29,26.89,117.37
2020-01-02 09:00:00 UTC,6053.35,1776.56,679.77,214.22,63.93,52.50,24.43,95.11
2020-01-02 10:00:00 UTC,4042.25,1182.17,457.69,146.95,40.67,33.51,17.83,70.56
2020-01-02 11:00:00 UTC,3107.73,905.63,345.37,110.24,28.09,22.90,13.77,59.23
2020-01-02 12:00:00 UTC,2366.49,688.58,262.53,83.16,20.16,16.42,10.22,49.11
2020-01-02 13:00:00 UTC,2068.81,597.11,219.71,68.03,16.13,13.00,8.75,42.43
2020-01-02 14:00:00 UTC,1878.41,539.47,189.40,55.44,13.64,11.50,7.88,36.56
2020-01-02 15:00:00 UTC,,,,,,,,
2020-01-02 16:00:00 UTC,1550.86,445.86,164.61,49.35,11.31,9.14,6.26,31.28
2020-01-02 17:00:00 UTC,1665.76,478.92,170.56,48.82,11.54,9.14,6.99,32.43
2020-01-02 18:00:00 UTC,2225.48,636.05,210.96,60.96,14.28,11.82,9.79,40.70
2020-01-02 19:00:00 UTC,2455.24,707.40,236.48,70.05,15.42,12.69,10.87,44.95
2020-01-02 20:00:00 UTC,2776.65,803.58,277.94,87.86,21.88,17.53,12.48,51.83
2020-01-02 21:00:00 UTC,3369.51,976.93,362.25,117.12,32.50,26.90,15.23,62.25
2020-01-02 22:00:00 UTC,3523.64,1020.36,359.40,112.73,30.02,24.34,16.18,61.52
2020-01-02 23:00:00 UTC,4074.57,1176.44,383.36,116.55,30.58,24.93,18.87,63.92,
2020-01-03 00:00:00 UTC,2639.04,766.87,268.69,83.11,20.50,16.75,11.93,50.37
2020-01-03 01:00:00 UTC,2235.25,649.21,240.88,77.04,18.56,15.27,9.68,46.51
2020-01-03 02:00:00 UTC,2211.19,644.92,245.98,79.91,19.58,15.84,9.54,47.36
2020-01-03 03:00:00 UTC,2340.25,683.12,258.77,85.40,21.71,17.77,10.15,49.87
2020-01-03 04:00:00 UTC,2446.04,714.60,277.98,92.47,23.33,19.22,10.43,51.97
2020-01-03 05:00:00 UTC,2546.05,742.31,282.26,92.97,23.81,19.16,11.05,52.72
2020-01-03 06:00:00 UTC,2453.84,715.29,270.36,89.66,24.61,20.11,10.58,51.89
2020-01-03 07:00:00 UTC,2346.59,682.47,259.16,86.35,22.62,18.31,10.11,50.10
2020-01-03 08:00:00 UTC,2260.51,652.72,242.90,81.16,21.67,17.79,9.56,48.16
2020-01-03 09:00:00 UTC,2735.75,785.17,270.54,90.30,24.34,20.21,12.10,52.72
2020-01-03 10:00:00 UTC,2623.81,756.30,280.05,96.74,25.91,20.97,11.19,53.90
2020-01-03 11:00:00 UTC,2675.89,767.13,284.93,98.99,26.94,22.07,11.36,54.64
2020-01-03 12:00:00 UTC,2688.61,766.12,284.76,99.57,27.54,22.50,11.38,54.93
2020-01-03 13:00:00 UTC,2609.02,744.18,274.29,95.54,25.22,20.54,11.04,53.31
