created_at,>=0.3um/dl,>=0.5um/dl,>1.0um/dl,>=2.5um/dl,>=5.0um/dl,>=10.0um/dl,PM1.0_ATM_ug/m3,PM10_ATM_ug/m3,
2020-01-01 01:00:00 UTC,3337.75,974.80,401.97,122.02,67.16,56.15,14.22,71.16
2020-01-01 02:00:00 UTC,3949.43,1157.44,481.46,144.78,78.51,65.03,17.18,78.43
2020-01-01 03:00:00 UTC,3924.04,1148.70,480.64,143.19,76.97,63.81,16.91,77.72
2020-01-01 04:00:00 UTC,3683.44,1079.22,444.89,132.10,71.16,58.62,16.03,74.36
2020-01-01 05:00:00 UTC,3514.24,1027.49,420.76,124.50,66.49,54.45,15.25,72.04
2020-01-01 06:00:00 UTC,3355.24,981.49,400.40,118.20,63.10,52.72,14.47,70.16
2020-01-01 07:00:00 UTC,3345.42,980.75,397.89,116.16,62.56,51.38,14.54,69.78
2020-01-01 08:00:00 UTC,3382.39,990.81,401.52,118.10,63.18,52.23,14.78,70.23
2020-01-01 09:00:00 UTC,3280.63,959.46,395.60,116.66,62.52,51.68,14.04,69.51
2020-01-01 10:00:00 UTC,3104.02,908.31,371.74,108.29,59.43,48.77,13.37,67.23
2020-01-01 11:00:00 UTC,2769.52,813.13,333.56,98.48,53.21,44.17,11.77,63.26
2020-01-01 12:00:00 UTC,2419.08,705.73,290.00,84.90,45.55,37.95,10.04,57.93
2020-01-01 13:00:00 UTC,2035.79,593.96,243.67,69.99,37.24,30.85,8.29,51.27
2020-01-01 14:00:00 UTC,1708.28,497.18,200.32,55.92,29.66,24.33,6.89,43.97
2020-01-01 15:00:00 UTC,1486.79,431.67,169.79,47.87,25.14,20.47,5.79,38.02
2020-01-01 16:00:00 UTC,1362.87,396.14,156.96,44.35,24.10,20.01,5.24,35.74
2020-01-01 17:00:00 UTC,1468.86,428.42,166.36,46.75,25.35,20.88,5.89,37.88
2020-01-01 18:00:00 UTC,1782.94,517.69,209.53,60.28,33.24,27.28,7.22,46.50
2020-01-01 19:00:00 UTC,2706.91,782.83,276.90,74.39,39.28,31.93,12.01,55.30
2020-01-01 20:00:00 UTC,4057.54,1165.62,372.62,98.39,52.86,43.26,18.78,67.12
2020-01-01 21:00:00 UTC,3076.35,892.50,336.60,95.99,52.40,43.48,13.51,63.74
2020-01-01 22:00:00 UTC,3091.65,896.39,342.38,97.44,52.36,43.38,13.54,64.06
2020-01-01 23:00:00 UTC,3658.60,1061.07,393.48,111.88,60.25,49.87,16.39,69.42,
2020-01-02 00:00:00 UTC,4200.31,1225.41,489.53,144.45,77.02,63.44,18.40,79.07
2020-01-02 01:00:00 UTC,4518.24,1317.23,528.06,156.43,83.54,68.50,19.58,83.47
2020-01-02 02:00:00 UTC,5216.81,1525.60,633.20,193.21,103.57,85.70,21.49,100.41
2020-01-02 03:00:00 UTC,6557.50,1920.55,805.60,245.29,132.83,109.82,25.02,127.85
2020-01-02 04:00:00 UTC,6945.87,2034.41,851.42,260.90,140.51,115.71,26.09,135.39
2020-01-02 05:00:00 UTC,7153.01,2096.78,883.04,270.62,145.98,120.49,26.52,140.38
2020-01-02 06:00:00 UTC,6795.56,1992.99,838.75,256.13,137.96,115.37,25.65,133.29
2020-01-02 07:00:00 UTC,6177.38,1810.38,758.10,227.61,122.38,100.70,24.07,119.11
2020-01-02 08:00:00 UTC,5363.01,1571.45,652.37,194.94,104.11,86.16,21.98,102.10
2020-01-02 09:00:00 UTC,4637.84,1354.03,539.09,157.70,83.16,68.70,20.04,84.20
2020-01-02 10:00:00 UTC,3122.70,911.53,366.92,104.97,55.72,46.13,13.50,65.84
2020-01-02 11:00:00 UTC,2361.10,691.10,277.08,79.28,42.85,35.40,9.97,55.90
2020-01-02 12:00:00 UTC,1827.49,532.62,213.91,60.41,32.34,26.54,7.35,46.57
2020-01-02 13:00:00 UTC,1588.46,461.21,175.27,48.92,26.38,21.76,6.43,39.63
2020-01-02 14:00:00 UTC,1451.28,419.10,152.37,42.33,21.69,17.97,5.95,34.22
2020-01-02 15:00:00 UTC,,,,,,,,
2020-01-02 16:00:00 UTC,1169.22,340.16,131.57,36.88,20.06,16.27,4.35,29.81
2020-01-02 17:00:00 UTC,1230.48,357.24,135.51,38.03,20.52,16.92,4.80,30.71
2020-01-02 18:00:00 UTC,1755.29,506.82,172.27,44.70,23.40,19.16,7.45,38.06
2020-01-02 19:00:00 UTC,1975.76,569.70,191.14,50.80,27.14,23.07,8.61,43.01
2020-01-02 20:00:00 UTC,2211.14,639.53,227.33,63.84,34.33,28.41,9.52,49.39
2020-01-02 21:00:00 UTC,2620.89,761.21,294.20,85.13,46.12,38.05,11.18,58.75
2020-01-02 22:00:00 UTC,2857.25,825.30,296.55,83.77,44.84,37.03,12.55,59.02
2020-01-02 23:00:00 UTC,3334.92,962.79,313.08,82.01,43.69,36.46,15.54,60.39,
2020-01-03 00:00:00 UTC,2089.46,607.37,220.08,60.26,32.41,26.48,9.08,47.85
2020-01-03 01:00:00 UTC,1768.50,514.58,199.07,58.19,31.57,26.14,7.09,45.34
2020-01-03 02:00:00 UTC,1736.13,506.67,200.42,58.31,31.93,26.14,6.96,45.29
2020-01-03 03:00:00 UTC,1777.62,517.52,206.20,60.85,33.05,27.10,7.08,46.46
2020-01-03 04:00:00 UTC,1917.58,560.27,226.96,66.64,36.38,30.27,7.72,49.62
2020-01-03 05:00:00 UTC,1946.08,566.84,230.76,68.25,37.00,30.84,7.83,50.31
2020-01-03 06:00:00 UTC,1900.71,553.25,223.56,66.42,36.54,30.36,7.64,49.47
2020-01-03 07:00:00 UTC,1831.93,532.28,211.15,63.05,34.17,28.50,7.22,47.57
2020-01-03 08:00:00 UTC,1852.52,537.26,215.14,65.13,36.12,30.05,7.33,48.70
2020-01-03 09:00:00 UTC,2384.44,686.40,252.78,75.25,41.13,34.03,10.10,54.36
2020-01-03 10:00:00 UTC,2172.40,630.93,257.27,80.02,44.43,36.82,8.71,55.29
2020-01-03 11:00:00 UTC,2224.93,643.98,258.06,80.74,44.40,36.68,8.99,55.51
2020-01-03 12:00:00 UTC,2185.51,634.86,255.33,79.71,44.74,37.37,8.89,55.40
2020-01-03 13:00:00 UTC,2117.84,614.90,252.02,77.66,44.04,36.81,8.52,54.64
2020-01-03 14:00:00 UTC,2080.89,602.29,241.17,75.79,41.80,35.24,8.39,53.40
2020-01-03 15:00:00 UTC,2014.02,585.09,234.33,72.63,40.26,33.33,8.15,52.21
2020-01-03 16:00:00 UTC,,,,,,,,
2020-01-03 17:00:00 UTC,2073.65,597.21,230.13,70.28,38.94,32.45,8.52,51.59
2020-01-03 18:00:00 UTC,2211.34,637.81,253.48,78.26,43.20,35.79,8.96,54.85
2020-01-03 19:00:00 UTC,3056.70,884.01,329.37,99.41,54.36,45.15,13.33,64.18
2020-01-03 20:00:00 UTC,3333.52,963.76,367.30,113.27,61.14,50.96,14.41,68.52
2020-01-03 21:00:00 UTC,3677.55,1064.07,408.95,126.46,70.48,58.52,15.84,72.97
2020-01-03 22:00:00 UTC,3794.90,1098.43,439.13,139.90,77.81,64.94,16.26,76.27
2020-01-03 23:00:00 UTC,4065.39,1177.42,462.58,145.21,79.64,66.41,17.53,78.42,
2020-01-04 00:00:00 UTC,4134.15,1198.55,468.14,146.29,80.69,67.16,17.94,78.93
2020-01-04 01:00:00 UTC,3868.81,1124.16,458.05,146.11,80.45,67.21,16.50,78.08
2020-01-04 02:00:00 UTC,,,,,,,,
2020-01-04 03:00:00 UTC,,,,,,,,
2020-01-04 04:00:00 UTC,,,,,,,,
2020-01-04 05:00:00 UTC,,,,,,,,
2020-01-04 06:00:00 UTC,3231.26,941.21,391.61,126.09,69.93,58.47,13.41,71.48
2020-01-04 07:00:00 UTC,2844.49,826.87,336.37,107.12,59.12,49.10,11.82,65.67
2020-01-04 08:00:00 UTC,2691.98,780.58,317.79,99.83,55.61,46.49,11.20,63.41
2020-01-04 09:00:00 UTC,2854.88,827.42,323.88,99.86,54.78,45.20,12.10,63.70
2020-01-04 10:00:00 UTC,3013.25,871.87,347.87,110.57,61.37,51.15,12.60,67.08
2020-01-04 11:00:00 UTC,3101.17,900.25,369.97,117.90,65.99,55.30,12.94,69.42
2020-01-04 12:00:00 UTC,2949.30,856.34,355.50,113.52,62.70,52.16,12.20,67.66
2020-01-04 13:00:00 UTC,3023.10,877.50,360.40,114.99,64.40,53.61,12.57,68.40
2020-01-04 14:00:00 UTC,2981.82,865.90,360.58,114.23,63.92,53.08,12.34,68.18
2020-01-04 15:00:00 UTC,3075.65,893.21,368.20,117.28,65.17,53.80,12.80,69.05
2020-01-04 16:00:00 UTC,2871.03,833.61,345.95,110.74,60.97,50.99,11.78,66.72
2020-01-04 17:00:00 UTC,2983.00,866.51,360.68,115.58,64.22,53.90,12.38,68.35
2020-01-04 18:00:00 UTC,3371.21,979.42,386.82,120.62,65.70,54.33,14.45,70.49
2020-01-04 19:00:00 UTC,3553.15,1026.16,392.76,119.80,65.89,54.92,15.37,70.93
2020-01-04 20:00:00 UTC,3995.32,1152.66,412.21,121.33,65.33,54.28,17.86,72.39
2020-01-04 21:00:00 UTC,4077.84,1177.66,416.96,123.35,67.70,56.21,18.35,73.25
2020-01-04 22:00:00 UTC,4815.59,1383.23,455.28,127.54,68.95,56.45,20.97,75.98
2020-01-04 23:00:00 UTC,4451.96,1281.83,431.09,122.47,65.47,54.54,19.75,73.88,
2020-01-05 00:00:00 UTC,3549.70,1029.79,385.67,114.66,62.05,51.03,15.70,69.64
2020-01-05 01:00:00 UTC,3366.97,978.99,390.19,120.72,65.71,54.00,14.40,70.48
2020-01-05 02:00:00 UTC,3458.78,1005.84,407.56,125.45,68.39,56.75,14.75,72.04
2020-01-05 03:00:00 UTC,3531.58,1029.04,412.65,126.02,69.17,57.78,15.12,72.50
2020-01-05 04:00:00 UTC,3360.27,978.26,396.99,121.19,65.64,54.47,14.31,70.73
