created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3,
2020-01-01 01:00:00 UTC,19.75,53.15,107.93,19284.40,0.01,1014.72,,42.56
2020-01-01 02:00:00 UTC,23.25,62.54,127.88,19286.40,0.01,1014.52,,46.50
2020-01-01 03:00:00 UTC,22.89,61.48,126.18,19240.80,0.01,1014.45,,46.01
2020-01-01 04:00:00 UTC,21.72,58.04,117.05,19274.93,0.01,1014.40,,44.65
2020-01-01 05:00:00 UTC,20.66,54.78,109.18,19326.13,0.01,1014.68,,43.29
2020-01-01 06:00:00 UTC,19.77,52.39,103.04,19235.20,0.01,1014.59,,42.22
2020-01-01 07:00:00 UTC,19.81,52.42,102.16,19252.27,0.01,1014.99,,42.24
2020-01-01 08:00:00 UTC,19.93,52.82,105.04,19303.47,0.01,1015.88,,42.43
2020-01-01 09:00:00 UTC,19.26,51.74,102.01,19231.20,0.01,1016.53,,41.92
2020-01-01 10:00:00 UTC,18.04,48.77,96.63,19297.60,0.01,1016.32,,40.48
2020-01-01 11:00:00 UTC,16.24,44.27,85.32,19264.00,0.01,1015.86,,38.16
2020-01-01 12:00:00 UTC,14.12,39.06,75.32,19265.33,0.01,1015.42,,35.12
2020-01-01 13:00:00 UTC,11.56,32.52,60.77,19377.33,0.01,1014.48,,31.06
2020-01-01 14:00:00 UTC,9.76,27.24,50.00,19280.53,0.01,1013.42,,26.98
2020-01-01 15:00:00 UTC,8.10,22.99,41.96,19229.07,0.01,1012.68,,22.97
2020-01-01 16:00:00 UTC,7.45,21.18,37.73,19280.80,0.01,1012.48,,21.18
2020-01-01 17:00:00 UTC,8.11,22.58,40.07,19180.00,0.01,1013.04,,22.56
2020-01-01 18:00:00 UTC,10.03,28.29,52.15,19360.00,0.01,1013.46,,27.93
2020-01-01 19:00:00 UTC,15.61,38.15,67.28,17972.27,0.01,1014.03,,34.46
2020-01-01 20:00:00 UTC,23.49,53.02,93.46,18504.27,0.01,1014.91,,42.54
2020-01-01 21:00:00 UTC,18.22,46.88,89.07,19297.07,0.01,1015.71,,39.49
2020-01-01 22:00:00 UTC,18.19,46.40,88.40,19364.27,0.01,1016.31,,39.28
